room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude
739207,2435780,Entire home/apt,Itaewon-dong,42,4.5,6,2,98,2,37.536546,126.990563
14681181,89669512,Entire home/apt,Jeo-dong 2(i)-ga,1,,6,0,52,1,37.563068,126.990004
11617341,50417564,Entire home/apt,Yeoksam-dong,21,5,2,1,77,2,37.498318,127.030138
4748192,23471642,Entire home/apt,Yeoksam-dong,49,5,7,1,98,,37.499512,127.03314
14015284,68186408,Entire home/apt,Yeoksam-dong,2,,2,1,47,3,37.503375,127.044127
6042454,31354948,Entire home/apt,Yeoksam-dong,71,5,4,1,75,2,37.497485,127.030102
11499843,34076192,Entire home/apt,Yeoksam-dong,18,5,2,0,57,1,37.498065,127.033393
15077673,69100542,Entire home/apt,Yeoksam-dong,0,,8,3,280,1,37.499952,127.036954
15198358,28728220,Entire home/apt,Yeoksam-dong,0,,3,1,78,2,37.507793,127.03948
15059782,75148096,Entire home/apt,Yeoksam-dong,0,,3,1,61,1,37.503189,127.042884
15100137,75148096,Entire home/apt,Yeoksam-dong,0,,8,3,280,1,37.500285,127.043292
7336160,37962661,Entire home/apt,Yeoksam-dong,2,,2,0,68,2,37.503536,127.040295
9980772,51284937,Entire home/apt,Yeoksam-dong,18,4.5,6,1,67,1,37.498082,127.041009
15167622,69100542,Entire home/apt,Yeoksam-dong,0,,2,1,66,3,37.501738,127.044675
15276626,75148096,Entire home/apt,Yeoksam-dong,0,,2,1,61,1,37.501346,127.04448
13852457,68186408,Entire home/apt,Yeoksam-dong,0,,2,1,66,3,37.50189,127.043302
14118858,2747720,Entire home/apt,Yeoksam-dong,4,5,4,2,124,,37.505777,127.036725
7537118,37962661,Entire home/apt,Yeoksam-dong,4,4.5,2,0,68,1,37.504063,127.038717
13676160,74040280,Entire home/apt,Yeoksam-dong,3,2.5,4,2,45,1,37.504885,127.039904
14285864,15201806,Entire home/apt,Yeoksam-dong,0,,2,1,52,2,37.499297,127.040901
12372725,51284937,Entire home/apt,Yeoksam-dong,18,4.5,6,1,67,1,37.498379,127.03944
9157673,47433841,Entire home/apt,Yeoksam-dong,8,5,3,1,56,1,37.502597,127.035449
818329,2435780,Entire home/apt,Itaewon-dong,40,4.5,3,1,77,2,37.53579,126.990079
3485823,13905994,Entire home/apt,Itaewon-dong,19,4.5,8,2,82,3,37.535373,126.991038
12500679,43310755,Entire home/apt,Chungmuro 3(sam)-ga,0,,4,0,84,1,37.563007,126.991538
4187511,7711130,Entire home/apt,Chungmuro 2(i)-ga,38,5,3,0,74,1,37.562063,126.989761
4788331,23471642,Entire home/apt,Chungmuro 2(i)-ga,43,5,5,0,88,,37.56278,126.99011
14679370,89458393,Entire home/apt,Jeo-dong 2(i)-ga,3,4.5,6,0,52,1,37.563182,126.989664
2362045,8996913,Entire home/apt,Chungmuro 3(sam)-ga,25,4.5,6,1,61,2,37.56215,126.99153
779083,4055306,Entire home/apt,Chungmuro 3(sam)-ga,47,4.5,11,0,140,2,37.56197,126.990962
7352565,25164895,Entire home/apt,Itaewon-dong,0,,8,2,168,1,37.536245,126.991652
15243692,40448468,Entire home/apt,Itaewon-dong,0,,5,3,168,,37.537599,126.991695
7878128,32940502,Entire home/apt,Pil-dong 1(il)-ga,48,5,5,0,54,1,37.562015,126.993206
2072252,10201292,Entire home/apt,Itaewon-dong,44,4.5,8,2,131,2,37.536309,126.991522
6694258,32940502,Entire home/apt,Chungmuro 3(sam)-ga,40,5,5,0,54,1,37.56275,126.993125
9024009,32940502,Entire home/apt,Cho-dong,39,5,3,0,54,1,37.563395,126.991614
14680969,89669512,Entire home/apt,Chungmuro 3(sam)-ga,2,,6,0,52,1,37.562787,126.990374
12139624,14567627,Entire home/apt,Chungmuro 3(sam)-ga,7,5,4,0,92,1,37.561203,126.991237
15087202,4055306,Entire home/apt,Pil-dong 1(il)-ga,0,,11,0,140,2,37.561134,126.991842
13786583,14567627,Entire home/apt,Pil-dong 1(il)-ga,1,,4,0,61,1,37.561477,126.993096
14565483,4055306,Entire home/apt,Pil-dong 1(il)-ga,1,,8,0,141,2,37.561179,126.993281
1783256,8996913,Entire home/apt,Yejang-dong,69,4.5,4,0,57,2,37.559969,126.992168
15074083,4603335,Entire home/apt,Chungmuro 3(sam)-ga,0,,3,0,62,3,37.561147,126.991076
14377604,86730022,Entire home/apt,Chungmuro 3(sam)-ga,3,5,5,0,61,3,37.561168,126.991447
11444390,19901690,Entire home/apt,Chungmuro 4(sa)-ga,0,,4,1,90,3,37.56169,126.995674
14776079,75334580,Entire home/apt,Itaewon-dong,0,,4,1,53,1,37.542106,126.994054
4834163,24853486,Entire home/apt,Pildong 2(i)-ga,0,,4,2,67,1,37.559748,126.994663
13866173,24853486,Entire home/apt,Pildong 2(i)-ga,0,,4,2,67,,37.55728,126.995808
15119957,22125848,Entire home/apt,Itaewon-dong,1,,4,3,122,1,37.540204,126.99304
2084782,8996913,Entire home/apt,Pil-dong 1(il)-ga,62,4.5,4,1,57,2,37.561449,126.992348
12895344,66124747,Entire home/apt,Pil-dong 1(il)-ga,0,,3,0,80,1,37.561457,126.99208
11516324,7711130,Entire home/apt,Pil-dong 1(il)-ga,9,5,4,0,79,1,37.561654,126.993167
12874007,32940502,Entire home/apt,Pil-dong 1(il)-ga,5,5,4,0,54,1,37.561583,126.993026
13866134,24853486,Entire home/apt,Pildong 2(i)-ga,0,,4,2,67,,37.557728,126.995324
11484442,43310755,Entire home/apt,Pil-dong 1(il)-ga,1,,4,1,84,1,37.561427,126.992998
1122278,5441234,Entire home/apt,Pil-dong 1(il)-ga,144,4.5,6,2,72,,37.561031,126.99274
5435547,13396990,Entire home/apt,Pil-dong 1(il)-ga,33,5,6,0,102,1,37.560383,126.991903
10482699,29725887,Entire home/apt,Pil-dong 1(il)-ga,36,5,4,1,77,2,37.561515,126.992072
5365136,25727486,Entire home/apt,Pildong 2(i)-ga,52,4.5,6,1,78,2,37.560029,126.993312
2766553,7888744,Entire home/apt,Hannam-dong,0,,16,7,515,5,37.533661,126.999239
1001830,2800977,Entire home/apt,Hannam-dong,38,4.5,7,4,155,3,37.533539,126.998905
1001811,2800977,Entire home/apt,Hannam-dong,34,5,5,3,124,3,37.533439,126.999142
1950790,4361712,Entire home/apt,Hannam-dong,21,4.5,7,3,175,1,37.534377,126.998593
3690201,4361712,Entire home/apt,Hannam-dong,1,,4,2,113,1,37.535307,126.998964
1001813,2800977,Entire home/apt,Hannam-dong,8,4.5,12,7,268,3,37.53426,126.997432
1769619,4361712,Entire home/apt,Hannam-dong,1,,4,2,186,1,37.533701,127.000408
13453666,4361712,Entire home/apt,Hannam-dong,1,,6,3,155,,37.533892,127.002774
6992969,30906517,Entire home/apt,Hannam-dong,2,,3,1,127,7,37.533515,127.003737
4747753,4361712,Entire home/apt,Hannam-dong,10,5,6,3,155,1,37.534622,126.999792
3689884,4361712,Entire home/apt,Hannam-dong,5,4.5,6,3,155,1,37.53441,127.000713
1019251,4361712,Entire home/apt,Hannam-dong,7,4,2,1,72,1,37.534101,127.000242
833535,4361712,Entire home/apt,Hannam-dong,29,4.5,4,2,113,1,37.534123,127.000733
1763190,4361712,Entire home/apt,Hannam-dong,17,5,6,3,180,1,37.534515,127.00054
5881960,29977980,Entire home/apt,Hannam-dong,0,,10,2,177,1,37.538793,127.001549
11024169,14567627,Entire home/apt,Chungmuro 4(sa)-ga,0,,4,0,74,2,37.562943,126.998355
2955713,14926644,Entire home/apt,Yegwan-dong,9,5,2,1,79,,37.563629,126.997629
12193758,65549625,Entire home/apt,Hannam-dong,0,,5,4,149,1,37.54437,127.001483
14009556,7711130,Entire home/apt,Chungmuro 4(sa)-ga,1,,5,0,80,1,37.562924,126.996938
14561134,41113305,Entire home/apt,Inhyeon-dong 2(i)-ga,1,,6,2,82,1,37.562973,126.996591
14456801,89057707,Entire home/apt,Pil-dong 3(sam)-ga,0,,15,7,37,1,37.559411,126.996625
12296291,66265354,Entire home/apt,Hannam-dong,3,4.5,2,2,66,1,37.542847,127.003826
12293783,66265354,Entire home/apt,Hannam-dong,1,,2,2,66,1,37.542461,127.004179
8420138,44346796,Entire home/apt,Mukjeong-dong,1,,2,2,67,1,37.561828,127.000542
12194368,65553356,Entire home/apt,Sindang-dong,0,,3,1,46,1,37.552622,127.00572
7517706,30626873,Entire home/apt,Chungmuro 5(o)-ga,0,,6,1,1215,1,37.563689,127.001613
12316989,50573486,Entire home/apt,Jangchung-dong 2(i)-ga,1,,2,1,168,1,37.559453,127.001707
12683963,64586502,Entire home/apt,Jangchung-dong 2(i)-ga,0,,16,9,279,1,37.559363,127.004016
1019323,4361712,Entire home/apt,Hannam-dong,14,4.5,2,1,72,1,37.533294,126.999314
6468005,29436411,Entire home/apt,Namsan-dong 2(i)-ga,11,4.5,5,1,74,2,37.55888,126.985362
8572891,45119473,Entire home/apt,Hannam-dong,2,,4,2,72,4,37.539515,127.006549
14833166,52626834,Entire home/apt,Myeong-dong 2(i)-ga,1,,8,1,72,1,37.562676,126.988187
1963643,4603335,Entire home/apt,Chungmuro 2(i)-ga,107,5,3,1,57,3,37.561457,126.989649
12504899,63277842,Entire home/apt,Namsan-dong 3(sam)-ga,19,5,4,1,84,1,37.559591,126.986786
15197318,83047686,Entire home/apt,yongsan-dong  2(i)-ga,0,,5,2,67,1,37.541648,126.985044
11401659,54069783,Entire home/apt,Juja-dong,27,5,4,1,61,,37.561113,126.988724
4411909,19927021,Entire home/apt,Myeong-dong 2(i)-ga,68,5,4,0,61,1,37.56254,126.984497
6895695,31056422,Entire home/apt,Hoehyeon-dong 3(sam)-ga,60,5,6,1,81,1,37.559846,126.983816
7377402,32940502,Entire home/apt,Chungmuro 3(sam)-ga,42,5,3,0,54,1,37.561833,126.991549
11814100,55652615,Entire home/apt,Yejang-dong,4,5,4,2,94,1,37.556678,126.985489
14751029,35782475,Entire home/apt,Namdaemunno 5(o)-ga,1,,7,2,69,2,37.553519,126.975279
1028435,5531954,Entire home/apt,Itaewon-dong,12,4,2,1,88,1,37.537971,126.993906
13758703,32940502,Entire home/apt,Chungmuro 3(sam)-ga,8,5,5,0,54,1,37.56318,126.991651
14310319,55889339,Entire home/apt,Hoehyeon-dong 1(il)-ga,8,4.5,5,1,37,1,37.555189,126.97899
8343799,40079798,Entire home/apt,Hoehyeon-dong 1(il)-ga,6,4,3,1,47,3,37.559784,126.980381
12341478,31056422,Entire home/apt,Hoehyeon-dong 3(sam)-ga,13,5,6,1,83,1,37.560269,126.984491
2184528,10002149,Entire home/apt,Hoehyeon-dong 1(il)-ga,86,4.5,8,2,187,2,37.557832,126.982249
10393820,53514354,Entire home/apt,Itaewon-dong,0,,8,3,155,2,37.538544,126.987835
3853024,15957242,Entire home/apt,Hoehyeon-dong 1(il)-ga,34,4.5,2,1,46,2,37.558915,126.979135
11462765,59707983,Entire home/apt,Jeo-dong 1(il)-ga,20,5,4,0,77,2,37.563492,126.988598
15207284,51858218,Entire home/apt,Namsan-dong 3(sam)-ga,0,,8,2,140,1,37.560252,126.988403
10255426,52703456,Entire home/apt,Myeong-dong 2(i)-ga,0,,2,1,70,1,37.563002,126.985125
12555705,62705866,Entire home/apt,Myeong-dong 2(i)-ga,22,5,4,1,73,1,37.562681,126.987893
12741093,47664092,Entire home/apt,Juja-dong,22,4.5,4,0,52,1,37.561131,126.989043
14678662,89458393,Entire home/apt,Jeo-dong 2(i)-ga,5,4.5,6,0,52,1,37.563066,126.989661
14508171,4055306,Entire home/apt,Chungmuro 3(sam)-ga,2,,11,0,141,2,37.561641,126.991637
14488640,15246201,Entire home/apt,Huam-dong,0,,2,1,122,3,37.552177,126.976603
8200440,38657107,Entire home/apt,Dongja-dong,11,5,2,1,52,1,37.552862,126.974092
4808694,7711130,Entire home/apt,Jeo-dong 1(il)-ga,52,4.5,3,0,56,1,37.563209,126.988821
12939545,47664092,Entire home/apt,Myeong-dong 2(i)-ga,17,4.5,4,0,52,1,37.562051,126.987898
12034116,40079798,Entire home/apt,Hoehyeon-dong 1(il)-ga,3,3.5,2,1,35,3,37.559517,126.9799
8876610,44893226,Entire home/apt,yongsan-dong  2(i)-ga,16,4.5,6,2,88,1,37.544814,126.984843
15271330,31056422,Entire home/apt,Namsan-dong 1(il)-ga,0,,6,1,83,1,37.560307,126.984806
6750319,10646361,Entire home/apt,Huam-dong,9,4.5,3,3,79,4,37.549461,126.975528
4050473,2366122,Entire home/apt,Itaewon-dong,59,4.5,2,1,46,3,37.534153,126.990498
12294394,65692242,Entire home/apt,Dongja-dong,23,4.5,3,1,75,1,37.553418,126.975362
13944011,68857246,Entire home/apt,Itaewon-dong,24,4.5,5,2,62,1,37.54103,126.987874
14660707,89458393,Entire home/apt,Chungmuro 2(i)-ga,3,4.5,6,0,52,1,37.562661,126.990135
5001447,24781208,Entire home/apt,yongsan-dong  2(i)-ga,6,4.5,3,2,66,1,37.545474,126.985434
7719370,40554642,Entire home/apt,Huam-dong,14,5,5,3,140,2,37.549915,126.979138
14659987,89458393,Entire home/apt,Chungmuro 2(i)-ga,3,5,5,0,52,1,37.561841,126.990191
5329738,27619578,Entire home/apt,Hoehyeon-dong 1(il)-ga,18,4.5,2,1,40,2,37.556171,126.980439
14396820,20413724,Entire home/apt,Namsan-dong 3(sam)-ga,6,4.5,3,1,50,2,37.560678,126.987484
3309301,1824362,Entire home/apt,Hoehyeon-dong 1(il)-ga,26,4.5,3,1,57,1,37.558153,126.981198
15226918,10424806,Entire home/apt,Itaewon-dong,0,,4,2,112,2,37.535221,126.988339
10121327,20009084,Entire home/apt,Hoehyeon-dong 2(i)-ga,24,5,6,0,93,1,37.560315,126.982242
5435554,28198988,Entire home/apt,Itaewon-dong,51,4.5,2,1,57,2,37.539349,126.987837
13751287,47664092,Entire home/apt,Chungmuro 2(i)-ga,14,5,4,0,52,1,37.561359,126.989778
7128212,31192407,Entire home/apt,Myeong-dong 2(i)-ga,50,5,3,0,93,,37.562235,126.988594
11519788,59707983,Entire home/apt,Chungmuro 3(sam)-ga,27,5,3,0,72,2,37.562616,126.990586
14413087,20413724,Entire home/apt,Chungmuro 2(i)-ga,5,4.5,2,1,42,2,37.561847,126.98708
477352,2366122,Entire home/apt,Itaewon-dong,112,4.5,2,1,57,3,37.531758,126.991794
14678951,89458393,Entire home/apt,Chungmuro 2(i)-ga,2,,6,0,52,1,37.561401,126.99013
7796791,26926965,Entire home/apt,Itaewon-dong,16,4,7,3,69,2,37.539834,126.988487
13611625,38976391,Entire home/apt,Itaewon-dong,2,,8,3,197,1,37.541108,126.989525
13340786,34734874,Entire home/apt,Hannam-dong,10,4,4,2,46,,37.533874,126.997431
9888057,10267535,Entire home/apt,Itaewon-dong,31,5,5,2,70,3,37.536147,126.987362
5376026,27870088,Entire home/apt,yongsan-dong  2(i)-ga,22,4.5,5,1,58,1,37.542855,126.986689
14330838,21682038,Entire home/apt,Yejang-dong,6,5,2,1,55,2,37.560002,126.991331
10181251,50882480,Entire home/apt,Itaewon-dong,13,4.5,6,2,93,,37.536718,126.991654
15000255,11283068,Entire home/apt,Itaewon-dong,1,,7,2,131,,37.541632,126.994624
15170411,96273568,Entire home/apt,Hannam-dong,0,,6,2,140,1,37.536666,127.00296
15090161,25964308,Entire home/apt,Itaewon-dong,0,,6,2,122,1,37.534963,126.988054
10276290,52626834,Entire home/apt,Chungmuro 2(i)-ga,40,5,3,1,72,1,37.562178,126.987434
5365686,22912104,Entire home/apt,Itaewon-dong,69,4.5,3,1,60,1,37.537944,126.987607
9986518,24781208,Entire home/apt,yongsan-dong  2(i)-ga,18,5,1,0,52,1,37.546369,126.982031
7548689,39431929,Entire home/apt,Itaewon-dong,8,5,6,3,157,2,37.539914,126.988288
13516020,19264162,Entire home/apt,Itaewon-dong,9,4.5,8,3,82,2,37.536841,126.987909
3555763,17896283,Entire home/apt,Itaewon-dong,45,4.5,3,1,140,1,37.539493,126.994614
13804162,15202377,Entire home/apt,Itaewon-dong,25,5,5,3,155,2,37.537629,126.990397
8623222,23233469,Entire home/apt,Hannam-dong,23,4.5,6,2,98,3,37.537092,126.999424
10273415,50696764,Entire home/apt,Itaewon-dong,0,,4,1,41,1,37.540273,126.991685
13942003,52835156,Entire home/apt,yongsan-dong  2(i)-ga,9,5,13,4,186,1,37.542715,126.9875
13951004,83047686,Entire home/apt,yongsan-dong  2(i)-ga,19,5,5,2,72,1,37.542133,126.985593
9834826,10267535,Entire home/apt,Itaewon-dong,25,4.5,5,2,70,3,37.538119,126.993712
13453008,76852677,Entire home/apt,Itaewon-dong,0,,7,3,112,2,37.538575,126.991099
14525756,63883484,Entire home/apt,Itaewon-dong,2,,7,2,72,1,37.53947,126.988396
7681080,40340369,Entire home/apt,Itaewon-dong,25,5,8,3,281,1,37.541727,126.991228
4054078,17383846,Entire home/apt,Hannam-dong,57,4.5,5,3,140,1,37.539714,126.997209
14936828,34399478,Entire home/apt,Itaewon-dong,0,,2,1,42,3,37.539674,126.991421
4513309,13209637,Entire home/apt,Itaewon-dong,60,5,4,1,112,2,37.540942,126.990319
4102058,5715077,Entire home/apt,Jangchung-dong 1(il)-ga,33,5,2,1,60,2,37.560575,127.009702
13944961,72575413,Entire home/apt,Sindang-dong,2,,6,3,103,1,37.562449,127.013573
6901030,36163064,Entire home/apt,Pildong 2(i)-ga,43,4.5,6,2,52,1,37.560831,126.994629
4050614,2366122,Entire home/apt,Itaewon-dong,43,4.5,6,2,82,3,37.534106,126.992717
4079456,21044913,Entire home/apt,Pil-dong 1(il)-ga,112,5,5,1,61,1,37.561663,126.992365
4207869,21546994,Entire home/apt,Itaewon-dong,35,5,2,1,78,2,37.533437,126.993058
4050548,2366122,Entire home/apt,Itaewon-dong,55,5,2,1,52,3,37.532937,126.992339
6409974,32940502,Entire home/apt,Chungmuro 3(sam)-ga,62,5,3,0,54,1,37.562843,126.993066
6410283,32940502,Entire home/apt,Chungmuro 3(sam)-ga,43,5,3,0,54,1,37.563193,126.992875
4529826,9612838,Entire home/apt,Pil-dong 1(il)-ga,64,5,3,1,83,2,37.561486,126.99277
5648063,14785174,Entire home/apt,Hannam-dong,50,5,6,3,122,1,37.538146,127.001048
10801941,55911777,Entire home/apt,Bogwang-dong,10,5,7,3,155,2,37.530845,126.997748
9665361,36163064,Entire home/apt,Pil-dong 1(il)-ga,39,4.5,6,2,72,1,37.561773,126.99337
5517690,21785648,Entire home/apt,Itaewon-dong,61,4.5,3,1,67,2,37.534371,126.993103
11727467,57234185,Entire home/apt,Samseong-dong,14,5,8,3,289,1,37.515637,127.060942
6509770,9612838,Entire home/apt,Chungmuro 3(sam)-ga,26,5,3,1,84,2,37.56289,126.993096
5809111,22321462,Entire home/apt,Bogwang-dong,47,4.5,4,2,52,3,37.53135,126.997795
6461365,27982763,Entire home/apt,Hannam-dong,40,5,4,2,113,2,37.535961,126.998267
11261329,58779476,Entire home/apt,Hannam-dong,2,,2,1,186,2,37.542767,127.000669
15228141,41018991,Entire home/apt,Itaewon-dong,0,,4,2,122,1,37.533762,126.992758
1302779,5155957,Entire home/apt,Munbae-dong,99,4.5,4,1,53,1,37.536092,126.968869
11230267,5308711,Entire home/apt,Munbae-dong,18,4.5,5,0,54,1,37.537478,126.968127
11094801,40480716,Entire home/apt,Wonhyoro 1(iI)-ga,7,4.5,5,2,61,1,37.538171,126.967676
14231687,5308711,Entire home/apt,Munbae-dong,4,5,5,0,59,1,37.537693,126.967999
8108953,5308711,Entire home/apt,Munbae-dong,36,4.5,5,1,59,1,37.537127,126.968168
13467938,74527685,Entire home/apt,Wonhyoro 2(i)-ga,7,4.5,2,2,35,1,37.537833,126.966291
13660232,76707932,Entire home/apt,Munbae-dong,14,4.5,4,0,55,2,37.536876,126.968047
7930266,36441149,Entire home/apt,Singye-dong,48,5,4,0,59,1,37.536462,126.967155
12016126,5717081,Entire home/apt,Hangangno 2(i)-ga,7,5,2,1,62,7,37.53158,126.970889
14030709,30024399,Entire home/apt,Garwol-dong,8,5,5,0,67,2,37.54034,126.97259
1249184,5717081,Entire home/apt,Hangangno 2(i)-ga,21,5,2,1,62,5,37.533309,126.969419
9034953,27557608,Entire home/apt,Garwol-dong,12,5,5,2,65,2,37.540644,126.971783
8821790,23731405,Entire home/apt,Garwol-dong,44,5,7,1,77,2,37.541339,126.972345
10236081,36441149,Entire home/apt,Munbae-dong,21,4.5,4,0,59,1,37.536431,126.969054
13105362,27557608,Entire home/apt,Garwol-dong,7,5,6,2,61,2,37.540407,126.971502
14706797,33414406,Entire home/apt,Hangangno 2(i)-ga,2,,3,1,52,2,37.534059,126.970777
14230862,5308711,Entire home/apt,Munbae-dong,6,4.5,5,0,59,,37.536384,126.96947
12548073,68007079,Entire home/apt,Hangangno 2(i)-ga,17,4.5,3,1,66,1,37.532269,126.969747
11609421,61453044,Entire home/apt,Hangangno 2(i)-ga,15,5,3,0,66,2,37.531109,126.969433
11971171,27403055,Entire home/apt,Hangangno 2(i)-ga,10,3.5,10,2,124,1,37.532357,126.971807
4654749,13327048,Entire home/apt,Munbae-dong,23,4.5,4,2,75,2,37.537651,126.967703
7516710,37392157,Entire home/apt,Munbae-dong,23,4.5,4,1,57,2,37.537639,126.968923
15244518,96934107,Entire home/apt,Wonhyoro 1(iI)-ga,0,,3,1,47,1,37.540835,126.969138
11445873,60169440,Entire home/apt,Munbae-dong,20,4.5,4,2,57,1,37.535826,126.968848
14578227,51283785,Entire home/apt,Namyeong-dong,8,4,8,6,82,1,37.540554,126.973444
7876107,36441149,Entire home/apt,Wonhyoro 1(iI)-ga,44,4.5,4,0,59,1,37.541974,126.968671
11640914,59286158,Entire home/apt,Hangangno 2(i)-ga,19,5,2,1,49,1,37.530168,126.969339
12073617,32972805,Entire home/apt,Hangangno 2(i)-ga,0,,3,1,66,1,37.53548,126.972246
4719823,13655017,Entire home/apt,Garwol-dong,51,4.5,5,2,67,2,37.541621,126.972825
13625585,6575635,Entire home/apt,Hangangno 2(i)-ga,18,5,2,1,63,1,37.532592,126.968854
5319417,27557608,Entire home/apt,Namyeong-dong,58,5,5,2,65,2,37.540513,126.973662
12193211,36522475,Entire home/apt,Hangangno 1(il)-ga,24,5,4,0,52,1,37.537814,126.970932
11364720,30024399,Entire home/apt,Namyeong-dong,25,5,5,0,67,1,37.542332,126.973716
12389256,44252156,Entire home/apt,Namyeong-dong,23,4.5,5,1,66,1,37.540936,126.973629
2785034,5308711,Entire home/apt,Hangangno 2(i)-ga,67,4.5,5,0,59,1,37.533979,126.971424
12615278,68483069,Entire home/apt,Hangangno 1(il)-ga,4,5,3,2,94,2,37.53567,126.973149
13340279,9769777,Entire home/apt,Hangangno 2(i)-ga,21,4.5,8,1,72,,37.5355,126.972822
15029629,92610108,Entire home/apt,Hangangno 1(il)-ga,3,4.5,3,1,70,1,37.536993,126.97337
7254057,6191028,Entire home/apt,Bogwang-dong,2,,4,1,46,1,37.532152,126.997937
4050659,1425202,Entire home/apt,Itaewon-dong,4,4.5,10,3,82,2,37.531873,126.995935
14528578,85392573,Entire home/apt,Itaewon-dong,0,,6,3,231,1,37.532414,126.996197
12200368,16839577,Entire home/apt,Itaewon-dong,0,,6,2,131,1,37.531594,126.995129
1138741,2008607,Entire home/apt,Yongsan-dong 4(sa)-ga,9,5,13,3,185,1,37.530268,126.990982
9980557,48738456,Entire home/apt,Itaewon-dong,2,,11,3,169,1,37.531803,126.993711
9980353,48738456,Entire home/apt,Itaewon-dong,0,,14,3,169,1,37.531876,126.993581
12655775,2008607,Entire home/apt,Itaewon-dong,4,4.5,6,1,49,1,37.532582,126.993975
14527659,2304707,Entire home/apt,Itaewon-dong,0,,8,3,256,1,37.533257,126.992782
4959257,25566020,Entire home/apt,Itaewon-dong,8,3,2,2,57,1,37.532546,126.99096
9942464,21284778,Entire home/apt,yongsan-dong  2(i)-ga,13,5,5,2,52,1,37.541898,126.985664
4710189,5531954,Entire home/apt,Itaewon-dong,2,,3,1,186,1,37.535056,126.990339
11675467,34481867,Entire home/apt,Itaewon-dong,3,3.5,3,1,33,1,37.536526,126.990587
2778583,13905994,Entire home/apt,Itaewon-dong,32,4.5,10,3,157,3,37.538675,126.989455
5981355,13905994,Entire home/apt,Itaewon-dong,2,,10,3,157,3,37.53427,126.990087
10128945,10242825,Entire home/apt,Hannam-dong,4,4.5,6,2,103,,37.533214,126.999745
14739253,14423016,Entire home/apt,Hannam-dong,1,,5,3,149,1,37.532363,126.998977
4978329,22321462,Entire home/apt,Itaewon-dong,30,5,5,2,62,3,37.532268,126.99174
13611363,38976391,Entire home/apt,Itaewon-dong,1,,14,3,309,1,37.539726,126.99102
14795574,47434573,Entire home/apt,Yongsan-dong 3(sam)-ga,2,,4,1,56,1,37.534243,126.974464
7507190,32510950,Entire home/apt,Itaewon-dong,11,4.5,14,1,374,1,37.537596,126.987579
4762903,22321462,Entire home/apt,Itaewon-dong,25,4.5,5,2,62,3,37.532859,126.989974
1976913,10201292,Entire home/apt,Itaewon-dong,38,4.5,7,2,98,2,37.537667,126.991191
